#Gene	Gene Description	DIU Result	Q-Value	Major Isoform Switching	Switching Times	2 T1 MeanExpLevel	2 T2 MeanExpLevel	2 T3 MeanExpLevel
TCAF1	TCAF1	Not DIU	0.98061	NO		57.41	64.08	159.99
TCAIM	TCAIM	Not DIU	0.092581	NO		495.17	554.46	385.31
TCEANC2	TCEANC2	Not DIU	0.20528	YES	2	31.81	29.86	31.15
TCERG1	TCERG1	Not DIU	0.76485	NO		245.04	301.15	450.68
TCF12	TCF12	Not DIU	0.95255	NO		377.63	443.12	488.15
TCF20	TCF20	Not DIU	0.58032	NO		230.33	228.81	236.55
TCF21	TCF21	Not DIU	0.37592	YES	2	40.61	18.98	30.4
TCF3	TCF3	Not DIU	0.091741	NO		35.43	33.47	39.87
TCF4	TCF4	Not DIU	0.97894	YES	3	71.42	66.07	54.5
TCF7L1	TCF7L1	Not DIU	0.85484	NO		75.36	52.73	83.7
TCF7L2	TCF7L2	Not DIU	0.44273	YES	1	147.85	162.21	97.33
TCIRG1	TCIRG1	Not DIU	0.41182	YES	2	54.12	27.45	58.15
TCN2	TCN2	Not DIU	0.32397	YES	3	142.88	98.44	90.57
TCOF1	TCOF1	Not DIU	0.33034	YES	3	16.8	9.84	30.32
TCP11L2	TCP11L2	Not DIU	0.23307	NO		385.23	346.76	117.38
TCTA	TCTA	Not DIU	0.80431	NO		139.79	147.76	132.03
TCTEX1D2	TCTEX1D2	Not DIU	0.58661	YES	3	27.4	28.53	33.36
TCTN1	TCTN1	Not DIU	0.84018	NO		112.77	113.57	118.73
TDG	TDG	Not DIU	0.41662	NO		66.62	71.51	96.04
TDO2	TDO2	DIU	6.9539E-10	YES	1,2	17631.32	14526.16	8803.65
TDP1	TDP1	Not DIU	0.72464	YES	1,2	84.69	76.83	87.64
TDRD3	TDRD3	Not DIU	0.2532	NO		201.22	203.87	267.83
TDRD7	TDRD7	Not DIU	0.32623	NO		214.62	214.88	251.05
TEAD1	TEAD1	Not DIU	0.87109	YES	1	306.42	316.78	253.59
TEAD2	TEAD2	Not DIU	0.26464	NO		192.87	215.24	160.37
TEF	TEF	Not DIU	0.77088	NO		1050.68	900.59	1143.54
TEFM	TEFM	Not DIU	0.94967	NO		158.95	167.77	127.37
TEK	TEK	DIU	0.017361	NO		258.38	280.25	202.25
TEKT5	TEKT5	Not DIU	0.82466	NO		48.68	52.52	37.12
TELO2	TELO2	Not DIU	0.46432	YES	1	61.13	43.92	42.57
TEN1	TEN1	Not DIU	0.34531	NO		97.72	98.78	101.31
TENT2	TENT2	Not DIU	0.31685	NO		826.34	991.82	710.0
TENT5A	TENT5A	Not DIU	0.51361	NO		173.96	179.47	251.74
TEPSIN	TEPSIN	Not DIU	0.89005	NO		55.5	42.42	45.9
TERF1	TERF1	Not DIU	0.053958	NO		109.98	98.64	77.03
TERF2	TERF2	Not DIU	0.96433	NO		157.02	160.04	160.75
TET1	TET1	Not DIU	0.40759	YES	1	173.92	167.15	206.08
TET3	TET3	DIU	0.0070258	YES	2	145.86	125.34	241.53
TEX10	TEX10	Not DIU	0.83379	YES	3	153.42	146.18	181.46
TEX2	TEX2	Not DIU	0.11901	NO		508.79	547.95	349.89
TEX261	TEX261	Not DIU	0.31348	YES	3	288.23	316.45	286.3
TEX264	TEX264	Not DIU	0.72277	NO		385.13	362.25	301.47
TF	TF	Not DIU	0.7468	YES	2	7595.55	8807.11	4751.39
TFAM	TFAM	DIU	6.0395E-4	NO		286.89	305.49	300.26
TFB1M_LOC113259586	TFB1M_LOC113259586	DIU	0.042217	YES	1,2	235.24	231.45	231.29
TFB2M	TFB2M	Not DIU	0.2206	NO		326.39	366.8	369.69
TFCP2	TFCP2	Not DIU	0.34878	NO		250.5	237.85	300.65
TFDP1	TFDP1	Not DIU	0.51428	NO		95.25	111.76	112.5
TFE3	TFE3	Not DIU	0.65245	YES	3	130.75	126.47	118.42
TFEB	TFEB	Not DIU	0.41972	NO		93.66	90.16	80.29
TFEC	TFEC	Not DIU	0.25128	NO		66.07	104.51	56.31
TFG	TFG	Not DIU	0.50056	NO		383.04	429.39	561.21
TFIP11	TFIP11	Not DIU	0.81645	NO		213.44	194.96	168.98
TFR2	TFR2	Not DIU	0.70868	NO		3373.85	3139.58	3049.09
TFRC	TFRC	DIU	0.016644	NO		1690.17	2216.24	3784.34
TGDS	TGDS	Not DIU	0.51088	YES	2,3	38.29	40.38	54.91
TGFBI	TGFBI	Not DIU	0.16124	NO		789.57	709.05	714.08
TGFBR1	TGFBR1	Not DIU	0.75001	NO		162.06	183.41	183.84
TGFBR2	TGFBR2	Not DIU	0.91178	NO		469.41	583.14	522.77
TGFBR3	TGFBR3	Not DIU	0.86895	NO		192.53	180.83	108.43
TGIF1	TGIF1	Not DIU	0.92215	NO		64.35	82.66	114.37
TGIF2	TGIF2	Not DIU	0.77474	YES	1	65.37	52.11	29.27
TGOLN2	TGOLN2	Not DIU	0.66222	NO		995.71	1057.09	1020.74
TGS1	TGS1	Not DIU	0.74529	NO		186.23	199.41	218.06
THADA	THADA	Not DIU	0.86063	NO		401.27	398.04	349.31
THAP12	THAP12	Not DIU	0.94855	NO		289.71	362.97	443.7
THAP5	THAP5	Not DIU	0.44283	NO		249.87	270.35	270.61
THAP6	THAP6	DIU	0.042191	YES	3	123.92	131.9	117.31
THAP7	THAP7	Not DIU	0.242	NO		50.62	54.33	58.51
THAP9	THAP9	Not DIU	0.89756	NO		140.71	138.69	140.37
THBD	THBD	DIU	0.048982	YES	1,2	66.93	73.04	73.97
THBS2	THBS2	Not DIU	0.75145	YES	2,3	95.26	38.64	83.91
THNSL1	THNSL1	DIU	0.013853	NO		415.0	428.21	398.84
THNSL2	THNSL2	Not DIU	0.20544	NO		725.88	743.01	640.35
THOC1	THOC1	DIU	0.0037195	NO		170.44	201.5	225.89
THOC2	THOC2	Not DIU	0.84767	YES	1	547.85	660.94	826.31
THOC5	THOC5	DIU	0.0052867	YES	2	184.6	196.21	238.22
THOC7	THOC7	DIU	0.012083	YES	1	139.39	181.24	146.0
THOP1	THOP1	Not DIU	0.12559	YES	1	78.29	71.18	77.22
THPO	THPO	Not DIU	0.99202	NO		107.55	81.74	117.66
THRA	THRA	Not DIU	0.51887	NO		146.96	113.55	159.04
THRAP3	THRAP3	Not DIU	0.52233	YES	1	2931.83	2824.56	2337.43
THRB	THRB	Not DIU	0.44417	NO		437.63	452.2	457.75
THRSP	THRSP	Not DIU	0.68973	NO		105.64	82.49	127.35
THSD7A	THSD7A	Not DIU	0.73951	NO		135.31	126.74	105.18
THUMPD2	THUMPD2	Not DIU	0.10648	YES	2	42.92	50.99	43.72
THUMPD3	THUMPD3	Not DIU	0.93993	NO		168.48	179.49	205.73
THYN1	THYN1	Not DIU	0.73	NO		86.29	101.12	86.63
TIA1	TIA1	Not DIU	0.97217	NO		478.72	567.48	698.22
TIAL1	TIAL1	Not DIU	0.94119	NO		403.54	402.49	312.17
TICAM1	TICAM1	Not DIU	0.61419	NO		185.98	148.11	181.42
TIE1	TIE1	Not DIU	0.19988	NO		117.78	108.57	102.39
TIMD4	TIMD4	Not DIU	0.99595	YES	3	139.25	144.59	87.28
TIMM13	TIMM13	Not DIU	0.59331	NO		200.62	189.13	171.5
TIMM17A	TIMM17A	Not DIU	0.064392	NO		181.18	187.68	227.92
TIMM21	TIMM21	Not DIU	0.67354	NO		123.24	119.46	127.7
TIMM22	TIMM22	Not DIU	0.13241	NO		134.25	127.84	141.54
TIMM44	TIMM44	Not DIU	0.096971	NO		148.35	150.17	111.37
TIMM50	TIMM50	Not DIU	0.3186	NO		258.47	269.6	192.21
TIMMDC1	TIMMDC1	DIU	0.015611	NO		153.89	163.71	157.43
TIMP2	TIMP2	Not DIU	0.67413	YES	1	126.71	98.38	87.79
TINAG	TINAG	DIU	1.446E-5	YES	3	812.9	907.94	657.43
TINF2	TINF2	Not DIU	0.92874	NO		129.26	129.97	127.25
TIRAP	TIRAP	Not DIU	0.32062	YES	1,3	58.21	69.94	77.62
TJAP1	TJAP1	Not DIU	0.51568	YES	1	73.91	53.09	113.43
TJP1	TJP1	DIU	9.4068E-4	NO		512.23	596.44	585.94
TJP2	TJP2	Not DIU	0.40134	YES	1	856.53	1097.2	1128.14
TK1	TK1	DIU	5.0243E-8	NO		84.16	74.0	54.55
TK2	TK2	Not DIU	0.52716	NO		385.82	482.11	766.13
TKFC	TKFC	Not DIU	0.87109	NO		3429.48	3105.66	2084.96
TLE1	TLE1	Not DIU	0.46959	NO		514.89	663.68	871.7
TLE2	TLE2	Not DIU	0.50514	YES	1	113.46	79.55	66.84
TLE6	TLE6	Not DIU	0.32849	NO		208.29	171.8	128.43
TLK1	TLK1	Not DIU	0.61617	NO		519.98	504.04	543.29
TLK2	TLK2	Not DIU	0.88683	YES	3	278.26	302.07	309.19
TLN1	TLN1	Not DIU	0.78254	NO		1361.93	1309.69	1464.62
TLN2	TLN2	DIU	6.4272E-5	NO		81.5	78.95	213.02
TLR6	TLR6	Not DIU	0.21952	YES	1	34.91	42.63	40.48
TM2D1	TM2D1	Not DIU	0.92815	NO		319.38	373.76	322.62
TM2D3	TM2D3	Not DIU	0.58545	NO		134.17	139.54	139.32
TM4SF1	TM4SF1	Not DIU	0.074611	NO		41.73	52.05	99.56
TM6SF1	TM6SF1	Not DIU	0.065993	YES	3	192.99	142.36	143.52
TM7SF2	TM7SF2	Not DIU	0.17355	NO		1607.54	1201.96	436.64
TM7SF3	TM7SF3	DIU	0.031349	NO		1279.86	1344.69	1186.56
TM9SF4	TM9SF4	Not DIU	0.13838	YES	1	591.45	538.12	559.56
TMA16	TMA16	Not DIU	0.69444	NO		84.32	110.56	133.44
TMCC1	TMCC1	Not DIU	0.4332	NO		238.92	219.16	335.14
TMCC3	TMCC3	Not DIU	0.93861	NO		118.21	132.52	48.11
TMCO3	TMCO3	Not DIU	0.78776	NO		231.04	215.31	231.48
TMCO6	TMCO6	Not DIU	0.060341	NO		86.49	73.14	66.69
TMED1	TMED1	Not DIU	0.97705	NO		85.74	86.92	99.04
TMED8	TMED8	Not DIU	0.45934	NO		163.97	151.72	114.37
TMEM104	TMEM104	Not DIU	0.79669	NO		194.35	156.03	142.33
TMEM106A	TMEM106A	Not DIU	0.20691	YES	3	28.88	13.66	23.88
TMEM106B	TMEM106B	DIU	0.0046655	YES	1	829.68	779.72	618.21
TMEM106C	TMEM106C	Not DIU	0.89132	NO		240.94	269.78	262.09
TMEM107	TMEM107	Not DIU	0.1608	NO		60.27	84.22	43.04
TMEM11	TMEM11	Not DIU	0.07337	YES	3	71.9	60.55	63.86
TMEM120A	TMEM120A	Not DIU	0.76068	NO		145.89	128.66	88.22
TMEM120B	TMEM120B	Not DIU	0.72056	NO		214.82	198.79	101.7
TMEM121B	TMEM121B	Not DIU	0.92522	NO		38.52	24.16	14.25
TMEM126A	TMEM126A	DIU	5.4717E-7	NO		118.36	145.57	131.17
TMEM128	TMEM128	Not DIU	0.57071	NO		198.55	224.8	209.81
TMEM129	TMEM129	Not DIU	0.19681	NO		69.84	57.14	74.42
TMEM131L	TMEM131L	DIU	0.0082919	NO		572.44	425.17	374.29
TMEM134	TMEM134	Not DIU	0.2689	NO		101.2	92.64	78.15
TMEM135_LOC113269409	TMEM135_LOC113269409	Not DIU	0.23174	NO		645.7	461.86	589.85
TMEM139	TMEM139	DIU	1.9786E-4	YES	1	108.65	98.49	99.68
TMEM141	TMEM141	Not DIU	0.74169	NO		56.71	47.16	36.17
TMEM144	TMEM144	Not DIU	0.16298	NO		62.79	64.08	54.39
TMEM14A	TMEM14A	Not DIU	0.24491	YES	3	56.06	44.23	55.95
TMEM150A	TMEM150A	Not DIU	0.20161	YES	3	635.36	534.99	682.94
TMEM155	TMEM155	Not DIU	0.93434	NO		37.37	28.89	42.73
TMEM161B	TMEM161B	Not DIU	0.47509	NO		129.8	159.61	168.98
TMEM164	TMEM164	Not DIU	0.65969	NO		137.61	144.86	149.44
TMEM168	TMEM168	Not DIU	0.60518	NO		238.3	270.51	319.22
TMEM170A	TMEM170A	Not DIU	0.79233	YES	2,3	308.73	254.77	164.97
TMEM175	TMEM175	DIU	9.2007E-6	NO		187.42	150.48	176.13
TMEM179B	TMEM179B	Not DIU	0.43207	YES	1	148.03	133.7	138.58
TMEM183A	TMEM183A	Not DIU	0.14934	NO		217.39	212.37	147.65
TMEM184A	TMEM184A	Not DIU	0.070337	YES	3	198.34	175.77	190.92
TMEM185A	TMEM185A	Not DIU	0.93826	YES	3	46.71	48.15	58.04
TMEM19	TMEM19	Not DIU	0.92577	NO		1045.94	1147.49	689.92
TMEM199	TMEM199	Not DIU	0.43487	NO		297.59	298.16	262.07
TMEM205	TMEM205	Not DIU	0.20064	YES	1	712.01	723.39	368.81
TMEM208	TMEM208	Not DIU	0.90679	NO		134.3	128.46	102.88
TMEM214	TMEM214	Not DIU	0.14771	NO		232.15	224.52	250.41
TMEM218	TMEM218	Not DIU	0.7648	YES	2,3	41.8	40.63	55.15
TMEM220	TMEM220	Not DIU	0.23371	NO		426.34	453.41	467.45
TMEM230	TMEM230	Not DIU	0.80771	NO		301.22	348.48	341.7
TMEM231	TMEM231	Not DIU	0.076594	YES	1	60.89	50.21	53.29
TMEM236	TMEM236	Not DIU	0.2104	NO		125.99	126.4	125.57
TMEM242	TMEM242	DIU	0.013984	NO		255.88	269.85	222.43
TMEM243	TMEM243	Not DIU	0.79347	YES	1	340.41	326.15	317.44
TMEM248	TMEM248	Not DIU	0.54215	NO		793.24	875.56	871.19
TMEM25	TMEM25	Not DIU	0.050143	NO		266.97	245.51	153.29
TMEM250	TMEM250	Not DIU	0.55789	NO		179.45	189.6	157.45
TMEM254	TMEM254	Not DIU	0.78309	NO		100.9	96.93	74.69
TMEM267	TMEM267	Not DIU	0.7913	NO		44.76	36.63	44.78
TMEM268	TMEM268	Not DIU	0.55148	YES	2	55.38	53.6	52.06
TMEM30A	TMEM30A	Not DIU	0.082773	NO		278.07	292.25	297.05
TMEM30B	TMEM30B	Not DIU	0.4498	NO		168.59	174.43	152.06
TMEM38B	TMEM38B	Not DIU	0.79347	NO		256.8	262.84	245.92
TMEM39A	TMEM39A	Not DIU	0.11836	NO		147.74	174.24	276.12
TMEM39B	TMEM39B	Not DIU	0.97464	NO		31.82	28.18	58.85
TMEM41A	TMEM41A	Not DIU	0.35841	YES	1	17.85	48.26	31.16
TMEM41B	TMEM41B	Not DIU	0.54849	YES	3	98.92	91.2	76.07
TMEM43	TMEM43	Not DIU	0.92686	YES	1,2	85.34	80.78	112.16
TMEM45B	TMEM45B	DIU	0.044121	NO		471.33	498.71	288.69
TMEM50A	TMEM50A	Not DIU	0.52562	NO		375.18	359.43	367.15
TMEM50B	TMEM50B	Not DIU	0.24491	NO		70.46	74.79	28.77
TMEM53	TMEM53	Not DIU	0.41616	NO		161.78	142.81	82.33
TMEM59	TMEM59	Not DIU	0.75255	NO		2681.93	3106.38	2176.92
TMEM62	TMEM62	Not DIU	0.59159	YES	2,3	184.19	163.0	111.34
TMEM63A	TMEM63A	Not DIU	0.60777	NO		301.99	207.33	188.91
TMEM63B	TMEM63B	Not DIU	0.86955	NO		665.84	483.13	426.65
TMEM68	TMEM68	Not DIU	0.94328	NO		115.37	123.23	105.8
TMEM70	TMEM70	Not DIU	0.89841	YES	2	91.22	86.74	87.51
TMEM80	TMEM80	DIU	8.5088E-5	NO		73.73	94.43	111.68
TMEM82	TMEM82	Not DIU	0.11091	YES	2,3	361.75	316.22	329.19
TMEM86A	TMEM86A	Not DIU	0.38696	YES	2	114.43	106.04	52.12
TMEM86B	TMEM86B	Not DIU	0.8829	NO		289.98	241.36	197.27
TMEM87A	TMEM87A	DIU	0.018721	NO		245.58	274.33	306.28
TMEM87B	TMEM87B	Not DIU	0.2471	NO		185.32	190.37	214.39
TMEM9B	TMEM9B	Not DIU	0.60224	NO		164.65	176.1	143.59
TMF1	TMF1	Not DIU	0.25995	YES	2	313.99	360.51	341.04
TMLHE	TMLHE	Not DIU	0.66919	NO		31.48	33.67	24.98
TMPO	TMPO	DIU	0.013949	YES	3	379.8	449.11	428.25
TMTC1	TMTC1	Not DIU	0.98061	NO		134.19	134.93	93.1
TMTC3	TMTC3	Not DIU	0.22658	NO		113.95	116.78	101.97
TMTC4	TMTC4	Not DIU	0.92732	YES	2,3	142.3	150.39	129.94
TMUB2	TMUB2	Not DIU	0.14714	YES	1,2	201.02	175.67	189.79
TMX1	TMX1	Not DIU	0.26152	YES	1	332.71	368.67	308.9
TNFAIP1	TNFAIP1	Not DIU	0.88621	NO		79.7	66.88	81.56
TNFAIP2	TNFAIP2	Not DIU	0.30787	NO		175.51	127.92	163.06
TNFRSF21	TNFRSF21	Not DIU	0.30656	NO		276.51	415.12	785.39
TNFRSF9	TNFRSF9	Not DIU	0.15161	YES	1	70.24	55.72	79.83
TNFSF10	TNFSF10	Not DIU	0.6832	YES	1	2769.4	2785.37	3030.91
TNIK	TNIK	Not DIU	0.66754	NO		983.17	961.52	1173.58
TNIP1	TNIP1	DIU	9.3756E-4	YES	3	420.28	332.88	272.85
TNK2	TNK2	Not DIU	0.71379	NO		65.27	61.68	76.53
TNKS1BP1	TNKS1BP1	Not DIU	0.13432	NO		744.33	608.4	798.03
TNNI3K	TNNI3K	Not DIU	0.81144	NO		238.45	210.84	237.79
TNPO1	TNPO1	Not DIU	0.4323	NO		1164.69	1307.64	1147.91
TNPO2	TNPO2	Not DIU	0.99378	NO		115.62	78.01	89.79
TNPO3	TNPO3	Not DIU	0.89671	NO		595.18	655.45	720.3
TNRC6A	TNRC6A	Not DIU	0.41887	NO		939.37	928.62	1247.42
TNRC6B	TNRC6B	Not DIU	0.091706	NO		455.51	413.18	537.02
TNRC6C	TNRC6C	Not DIU	0.81488	NO		287.69	252.04	262.28
TNS1	TNS1	Not DIU	0.69681	NO		392.85	377.05	578.9
TNS2	TNS2	Not DIU	0.25532	YES	3	630.81	472.36	530.41
TNS3	TNS3	Not DIU	0.73174	YES	1,3	825.98	814.45	797.14
TOE1	TOE1	Not DIU	0.12094	YES	2,3	78.73	77.21	57.65
TOGARAM1	TOGARAM1	Not DIU	0.82559	NO		244.66	278.43	219.41
TOM1	TOM1	Not DIU	0.49715	NO		363.55	289.49	283.95
TOM1L1	TOM1L1	Not DIU	0.47098	NO		305.09	387.82	353.0
TOM1L2	TOM1L2	DIU	0.03153	YES	2	124.12	88.11	135.9
TOMM20	TOMM20	Not DIU	0.84711	NO		569.89	671.69	736.48
TOMM40	TOMM40	Not DIU	0.14104	NO		134.53	119.07	129.35
TOMM7	TOMM7	Not DIU	0.96146	NO		302.89	380.35	402.33
TONSL	TONSL	Not DIU	0.12047	YES	1,2	167.22	114.66	102.78
TOP1	TOP1	DIU	0.017351	NO		311.73	359.12	322.47
TOP2B	TOP2B	Not DIU	0.96186	YES	1	785.42	1410.47	1565.75
TOP3A	TOP3A	Not DIU	0.24696	NO		180.43	153.67	144.7
TOP3B	TOP3B	Not DIU	0.25916	NO		455.26	348.76	199.02
TOPBP1	TOPBP1	Not DIU	0.76931	YES	3	452.01	482.18	475.21
TOPORS	TOPORS	Not DIU	0.89326	YES	3	474.08	538.31	441.19
TOR1A	TOR1A	Not DIU	0.21866	NO		162.2	205.93	200.51
TOR1B	TOR1B	Not DIU	0.13241	NO		135.38	149.45	187.0
TOX4	TOX4	Not DIU	0.15946	NO		384.74	390.57	348.92
TP53	TP53	Not DIU	0.97594	NO		234.98	207.49	164.53
TP53BP1	TP53BP1	Not DIU	0.61741	YES	2	187.21	196.58	268.56
TP53BP2	TP53BP2	Not DIU	0.1149	YES	1	201.0	200.12	223.99
TP53I11	TP53I11	Not DIU	0.32228	YES	1	30.63	27.53	22.41
TP53I13	TP53I13	Not DIU	0.67094	NO		77.51	70.09	53.96
TP53INP1	TP53INP1	Not DIU	0.92815	NO		525.02	628.96	1329.93
TP53INP2	TP53INP2	Not DIU	0.99453	NO		49.18	33.7	21.1
TPCN1	TPCN1	Not DIU	0.70788	YES	3	268.16	242.02	354.14
TPCN2	TPCN2	Not DIU	0.89328	YES	3	37.13	31.78	16.17
TPD52	TPD52	Not DIU	0.12525	YES	1	337.86	316.99	382.38
TPD52L2	TPD52L2	Not DIU	0.9234	NO		403.15	378.8	404.26
TPGS2	TPGS2	Not DIU	0.89279	NO		88.19	99.13	68.03
TPM1	TPM1	Not DIU	0.12273	NO		2510.35	2588.77	3176.75
TPMT	TPMT	Not DIU	0.054217	NO		567.88	677.11	602.05
TPP2	TPP2	DIU	1.1662E-7	YES	1,2	549.98	628.11	530.8
TPRA1	TPRA1	Not DIU	0.83237	NO		117.3	92.49	58.61
TPRG1L	TPRG1L	Not DIU	0.84116	NO		293.6	296.03	197.58
TPRKB	TPRKB	Not DIU	0.1404	NO		180.73	185.64	199.63
TPST2	TPST2	DIU	0.0040566	YES	3	22.01	37.49	48.68
TPT1	TPT1	Not DIU	0.66487	NO		16261.64	20099.27	22998.64
TRA2A	TRA2A	Not DIU	0.13241	NO		418.86	400.57	557.11
TRA2B	TRA2B	Not DIU	0.81615	NO		872.6	946.19	1134.2
TRABD	TRABD	DIU	0.010977	NO		252.23	253.91	247.97
TRADD	TRADD	Not DIU	0.1131	NO		88.35	85.18	61.15
TRAF1	TRAF1	Not DIU	0.22504	YES	1,3	142.71	123.27	162.77
TRAF3IP1	TRAF3IP1	DIU	0.0028796	NO		116.63	106.45	108.04
TRAF3IP2	TRAF3IP2	Not DIU	0.7648	NO		67.98	45.3	78.21
TRAF6	TRAF6	DIU	0.019046	NO		343.05	328.1	375.24
TRAFD1	TRAFD1	Not DIU	0.98412	NO		338.06	347.02	372.96
TRAM1	TRAM1	Not DIU	0.15448	YES	3	776.47	807.69	1036.39
TRAP1	TRAP1	Not DIU	0.57942	NO		921.07	947.23	604.28
TRAPPC1	TRAPPC1	Not DIU	0.92815	NO		105.03	90.16	103.71
TRAPPC10	TRAPPC10	Not DIU	0.88726	NO		490.77	503.95	453.8
TRAPPC11	TRAPPC11	Not DIU	0.91135	YES	2,3	397.17	411.51	333.95
TRAPPC12	TRAPPC12	Not DIU	0.18559	NO		325.86	331.22	333.95
TRAPPC13	TRAPPC13	Not DIU	0.11175	NO		80.38	107.43	82.33
TRAPPC2	TRAPPC2	Not DIU	0.17157	NO		95.18	102.43	83.21
TRAPPC2L	TRAPPC2L	Not DIU	0.071054	YES	1	181.07	205.83	180.4
TRAPPC3	TRAPPC3	Not DIU	0.89671	NO		139.13	159.01	118.16
TRAPPC5	TRAPPC5	Not DIU	0.94119	NO		182.74	185.47	172.4
TRAPPC6B	TRAPPC6B	Not DIU	0.95024	YES	2	100.8	112.69	104.57
TRAPPC8	TRAPPC8	Not DIU	0.17933	NO		638.8	729.99	698.0
TRDMT1	TRDMT1	Not DIU	0.8798	NO		23.3	26.86	41.82
TRIB3	TRIB3	Not DIU	0.3433	NO		30.35	41.73	56.39
TRIM21	TRIM21	Not DIU	0.71926	NO		69.6	79.38	79.35
TRIM22	TRIM22	Not DIU	0.88442	YES	2	80.27	68.7	50.08
TRIM23	TRIM23	Not DIU	0.77922	NO		187.92	204.27	182.5
TRIM24	TRIM24	Not DIU	0.99384	NO		431.97	470.14	380.04
TRIM27	TRIM27	Not DIU	0.7907	NO		266.76	250.31	282.83
TRIM33	TRIM33	Not DIU	0.92815	NO		510.79	544.52	565.9
TRIM35	TRIM35	Not DIU	0.57829	NO		56.49	43.13	64.4
TRIM37	TRIM37	Not DIU	0.55822	NO		281.5	296.84	135.91
TRIM38	TRIM38	Not DIU	0.99788	NO		199.3	242.39	277.38
TRIM44	TRIM44	Not DIU	0.19062	NO		447.52	425.69	538.38
TRIM52	TRIM52	Not DIU	0.86954	NO		76.74	79.37	78.5
TRIM56	TRIM56	Not DIU	0.83977	NO		146.74	134.69	167.75
TRIM6	TRIM6	Not DIU	0.48514	NO		36.8	43.23	24.1
TRIM66	TRIM66	Not DIU	0.86471	NO		144.57	104.85	114.37
TRIM68	TRIM68	DIU	2.3472E-6	NO		159.02	135.32	223.31
TRIO	TRIO	Not DIU	0.98583	NO		665.52	680.85	590.47
TRIP11	TRIP11	Not DIU	0.84116	NO		625.09	780.53	923.42
TRIP12	TRIP12	Not DIU	0.76017	NO		1688.61	1758.86	1679.64
TRIP4	TRIP4	Not DIU	0.36957	NO		196.05	212.94	208.61
TRIQK	TRIQK	Not DIU	0.992	NO		183.66	183.48	133.79
TRIT1	TRIT1	Not DIU	0.88618	NO		261.36	289.52	250.64
TRMO	TRMO	DIU	0.015483	NO		383.18	313.34	394.18
TRMT10A	TRMT10A	Not DIU	0.74945	YES	3	61.41	51.16	38.59
TRMT10B	TRMT10B	Not DIU	0.98904	NO		54.63	52.94	53.96
TRMT10C	TRMT10C	Not DIU	0.51244	NO		102.37	126.13	96.65
TRMT12	TRMT12	Not DIU	0.60883	YES	3	44.19	63.56	60.05
TRMT13	TRMT13	Not DIU	0.22099	NO		152.82	142.2	194.61
TRMT1L	TRMT1L	Not DIU	0.72433	NO		252.0	242.55	196.81
TRMT2A	TRMT2A	Not DIU	0.37254	NO		137.14	128.23	111.21
TRMT5	TRMT5	Not DIU	0.74108	YES	1,3	111.52	112.22	93.98
TRMT6	TRMT6	Not DIU	0.75939	NO		49.54	58.54	71.86
TRMU	TRMU	DIU	5.654E-5	YES	1,2	128.04	128.07	106.26
TRNAU1AP	TRNAU1AP	Not DIU	0.060463	NO		463.94	453.71	606.03
TRNT1	TRNT1	Not DIU	0.63254	YES	2	106.4	127.24	123.78
TROVE2	TROVE2	Not DIU	0.60738	NO		241.45	252.52	225.87
TRPV1	TRPV1	DIU	1.572E-7	YES	1	82.5	60.93	62.19
TRPV2	TRPV2	Not DIU	0.93428	YES	2,3	31.04	21.74	36.63
TRRAP	TRRAP	Not DIU	0.92512	NO		480.31	419.64	548.74
TRUB1	TRUB1	Not DIU	0.6161	YES	1,3	59.29	66.11	69.13
TRUB2	TRUB2	Not DIU	0.48326	NO		175.96	168.3	102.48
TSC1	TSC1	DIU	1.3468E-6	NO		328.28	271.73	310.26
TSC2	TSC2	Not DIU	0.29743	NO		477.84	461.66	527.01
TSC22D1	TSC22D1	DIU	0.030036	YES	1,2,3	198.07	229.33	190.46
TSC22D2	TSC22D2	DIU	0.011562	YES	3	194.34	246.32	291.38
TSC22D3	TSC22D3	Not DIU	0.24743	NO		666.26	616.15	934.41
TSEN2	TSEN2	Not DIU	0.77551	NO		124.78	131.92	175.16
TSEN34	TSEN34	Not DIU	0.93671	NO		83.98	86.27	61.56
TSEN54	TSEN54	Not DIU	0.32094	NO		67.28	63.95	59.84
TSG101	TSG101	Not DIU	0.2626	NO		493.61	543.4	489.83
TSGA10	TSGA10	Not DIU	0.28948	NO		38.22	42.99	45.7
TSN	TSN	Not DIU	0.10269	NO		195.22	194.95	243.64
TSNAX	TSNAX	Not DIU	0.92399	NO		146.48	153.25	150.92
TSPAN12	TSPAN12	DIU	0.025996	YES	3	600.06	513.64	531.36
TSPAN13	TSPAN13	Not DIU	0.30735	YES	2	118.01	134.58	116.31
TSPAN14	TSPAN14	Not DIU	0.24657	YES	3	56.47	44.08	62.27
TSPAN17	TSPAN17	Not DIU	0.15338	NO		245.05	227.01	201.26
TSPAN9	TSPAN9	DIU	0.0029802	NO		338.1	255.86	232.49
TSPO	TSPO	Not DIU	0.37402	NO		181.29	167.73	140.13
TSPOAP1	TSPOAP1	Not DIU	0.15533	NO		56.76	51.42	75.04
TSPYL2	TSPYL2	Not DIU	0.67994	NO		92.71	83.13	59.46
TSPYL5	TSPYL5	Not DIU	0.98412	YES	3	194.85	205.79	226.93
TSR1	TSR1	Not DIU	0.12161	NO		430.58	496.52	521.71
TSR2	TSR2	Not DIU	0.59372	NO		214.61	218.14	275.28
