#Gene	Gene Description	DIU Result	Q-Value	Major Isoform Switching	Switching Times	3 T1 MeanExpLevel	3 T2 MeanExpLevel	3 T3 MeanExpLevel
TMEM246	TMEM246	Not DIU	0.49272	NO		146.22	127.22	347.03
TMEM248	TMEM248	Not DIU	0.42814	NO		578.09	595.44	646.55
TMEM250	TMEM250	Not DIU	0.46269	NO		480.7	444.26	423.38
TMEM260	TMEM260	Not DIU	0.56219	NO		90.02	83.86	99.06
TMEM30A	TMEM30A	Not DIU	0.10777	YES	1	136.93	121.38	121.11
TMEM33	TMEM33	DIU	0.017812	NO		242.59	245.14	211.42
TMEM38A	TMEM38A	Not DIU	0.37656	NO		4504.72	4640.19	3399.5
TMEM43	TMEM43	Not DIU	0.99441	NO		335.33	309.28	442.52
TMEM52	TMEM52	Not DIU	0.58523	NO		3768.07	3430.28	5196.7
TMEM59	TMEM59	Not DIU	0.58469	YES	2,3	759.11	796.43	976.69
TMEM62	TMEM62	DIU	3.5055E-5	YES	1	104.26	100.66	55.25
TMEM63A	TMEM63A	Not DIU	0.27579	NO		111.1	97.35	81.43
TMEM63B	TMEM63B	Not DIU	0.20092	YES	1,3	106.71	115.83	104.06
TMEM80	TMEM80	Not DIU	0.81369	NO		114.2	104.63	145.09
TMEM87A	TMEM87A	Not DIU	0.91011	YES	2,3	269.37	275.09	294.25
TMEM94	TMEM94	Not DIU	0.21542	YES	3	298.66	319.92	330.08
TMF1	TMF1	Not DIU	0.2103	NO		352.31	423.57	486.62
TMLHE	TMLHE	DIU	0.019077	NO		137.17	155.08	86.28
TMOD4	TMOD4	Not DIU	0.99477	NO		21435.65	22770.53	20252.29
TMPO	TMPO	Not DIU	0.75584	YES	1	156.95	160.91	214.36
TMTC1	TMTC1	Not DIU	0.71363	YES	1,3	180.04	137.99	154.83
TMTC2	TMTC2	Not DIU	0.47579	YES	1	38.94	18.13	25.19
TMTC3	TMTC3	Not DIU	0.69936	NO		74.72	88.3	76.33
TMUB2	TMUB2	Not DIU	0.29155	YES	1	64.15	63.9	75.8
TMX1	TMX1	Not DIU	0.46123	NO		146.26	126.63	154.36
TNC	TNC	Not DIU	0.67999	NO		247.34	44.8	127.69
TNFRSF19	TNFRSF19	Not DIU	0.76238	NO		40.27	31.55	39.8
TNFRSF1B	TNFRSF1B	Not DIU	0.081609	YES	3	37.45	32.7	47.29
TNFSF10	TNFSF10	Not DIU	0.79905	YES	3	276.26	219.09	258.03
TNIK	TNIK	Not DIU	0.69495	NO		176.7	170.8	182.66
TNK2	TNK2	Not DIU	0.74772	NO		87.26	55.27	97.53
TNKS1BP1	TNKS1BP1	Not DIU	0.90371	NO		561.03	398.22	660.84
TNKS2	TNKS2	Not DIU	0.74542	NO		1495.67	1667.76	1683.01
TNNT3	TNNT3	Not DIU	0.99489	NO		53778.6	25250.81	30071.54
TNPO1	TNPO1	Not DIU	0.78377	NO		813.06	756.97	867.18
TNRC6A	TNRC6A	Not DIU	0.85674	NO		315.08	293.61	349.79
TNRC6B	TNRC6B	Not DIU	0.69546	NO		284.62	271.02	324.91
TNS1	TNS1	Not DIU	0.66139	NO		948.7	839.34	1529.31
TNS2	TNS2	Not DIU	0.31061	NO		220.58	176.3	236.39
TOE1	TOE1	Not DIU	0.71998	NO		61.76	51.82	64.55
TOGARAM1	TOGARAM1	Not DIU	0.87994	NO		144.5	155.1	129.68
TOM1L2	TOM1L2	Not DIU	0.62449	NO		350.1	365.41	365.1
TOMM20	TOMM20	Not DIU	0.63198	NO		1440.51	1603.62	2079.07
TOMM40L	TOMM40L	Not DIU	0.77609	NO		287.92	320.53	221.97
TOMM7	TOMM7	Not DIU	0.40288	NO		667.0	756.66	777.17
TOP1	TOP1	Not DIU	0.85124	NO		124.46	124.64	119.35
TOP2B	TOP2B	Not DIU	0.48383	NO		819.98	766.78	965.18
TOP3A	TOP3A	Not DIU	0.10021	NO		82.04	78.09	88.14
TOP3B	TOP3B	Not DIU	0.31507	YES	2	129.8	120.55	121.61
TOPBP1	TOPBP1	Not DIU	0.50933	NO		250.05	210.97	469.06
TOPORS	TOPORS	Not DIU	0.77001	NO		391.48	377.03	389.87
TOR1AIP1	TOR1AIP1	DIU	0.0014003	YES	3	806.16	819.7	848.68
TOX4	TOX4	Not DIU	0.58631	NO		488.22	572.49	555.03
TP53	TP53	Not DIU	0.41511	NO		147.94	132.08	181.22
TP53BP1	TP53BP1	Not DIU	0.82242	NO		188.56	215.78	222.51
TP53I11	TP53I11	Not DIU	0.80133	NO		55.42	24.99	12.38
TP53INP1	TP53INP1	Not DIU	0.56545	NO		68.62	53.24	83.59
TP63	TP63	Not DIU	0.081593	YES	2	115.26	129.5	146.09
TPCN1	TPCN1	Not DIU	0.27143	YES	2,3	106.6	82.27	132.3
TPD52L1	TPD52L1	Not DIU	0.15415	NO		252.21	360.46	229.93
TPD52L2	TPD52L2	Not DIU	0.96965	NO		217.75	205.41	267.66
TPGS2	TPGS2	Not DIU	0.85997	NO		98.19	84.01	84.82
TPM2	TPM2	Not DIU	0.99945	NO		124979.37	133679.35	141852.16
TPM4	TPM4	Not DIU	0.89745	NO		715.8	396.5	501.07
TPMT	TPMT	Not DIU	0.37678	NO		294.62	331.97	260.48
TPP2	TPP2	Not DIU	0.9062	YES	3	1011.78	1251.81	916.58
TPRA1	TPRA1	Not DIU	0.67999	NO		135.21	173.34	90.7
TPRG1L	TPRG1L	Not DIU	0.90371	NO		332.34	381.06	264.21
TPRKB	TPRKB	Not DIU	0.35148	NO		185.02	198.0	162.4
TPT1	TPT1	Not DIU	0.53662	NO		85932.0	87348.21	107772.33
TRA2A	TRA2A	DIU	0.026938	YES	3	57.06	46.85	72.29
TRA2B	TRA2B	Not DIU	0.99601	NO		349.49	322.22	408.62
TRABD	TRABD	DIU	0.010067	NO		251.31	249.84	226.08
TRAF1	TRAF1	DIU	1.4593E-4	NO		94.08	86.73	101.36
TRAF3IP1	TRAF3IP1	Not DIU	0.52468	YES	2	47.4	33.11	47.5
TRAF6	TRAF6	Not DIU	0.68025	NO		188.63	173.4	210.28
TRAK2	TRAK2	Not DIU	0.70805	NO		1092.9	1155.55	634.54
TRAM1	TRAM1	Not DIU	0.91658	NO		152.01	154.98	191.31
TRAPPC1	TRAPPC1	Not DIU	0.82437	NO		145.47	154.58	116.73
TRAPPC11	TRAPPC11	DIU	0.010344	YES	3	216.45	234.46	174.65
TRAPPC13	TRAPPC13	Not DIU	0.072193	NO		274.53	302.27	259.69
TRAPPC2L	TRAPPC2L	DIU	0.0038202	NO		320.44	353.08	308.57
TRAPPC3	TRAPPC3	Not DIU	0.68196	NO		118.09	128.41	102.46
TRAPPC5	TRAPPC5	Not DIU	0.24422	NO		246.86	243.49	269.97
TRAPPC6B	TRAPPC6B	Not DIU	0.21099	YES	3	239.93	247.84	243.48
TRDN	TRDN	Not DIU	0.97254	NO		26873.36	29987.37	31587.79
TRIM13	TRIM13	DIU	0.037678	NO		45.58	40.24	57.07
TRIM23	TRIM23	Not DIU	0.78839	NO		398.38	449.83	387.54
TRIM24	TRIM24	DIU	0.038255	NO		200.9	249.08	279.02
TRIM33	TRIM33	Not DIU	0.94522	NO		291.5	253.36	304.82
TRIM37	TRIM37	Not DIU	0.94689	YES	3	34.72	57.56	64.38
TRIM38	TRIM38	Not DIU	0.36586	YES	3	63.19	70.47	70.0
TRIM44	TRIM44	Not DIU	0.23377	NO		198.77	171.17	197.6
TRIM45	TRIM45	Not DIU	0.7218	NO		180.51	179.73	129.27
TRIM55	TRIM55	Not DIU	0.76842	NO		440.71	344.37	264.55
TRIM68	TRIM68	Not DIU	0.39016	NO		149.35	143.18	87.93
TRIM7	TRIM7	Not DIU	0.28114	NO		729.62	782.66	742.87
TRIO	TRIO	Not DIU	0.93668	NO		524.53	471.29	586.44
TRIP11	TRIP11	Not DIU	0.88756	NO		651.22	659.86	569.71
TRIP4	TRIP4	Not DIU	0.41128	YES	3	132.19	160.46	139.61
TRMT11	TRMT11	Not DIU	0.54507	NO		60.02	69.92	41.98
TRMT1L	TRMT1L	Not DIU	0.99081	NO		93.67	98.07	83.13
TRMT5	TRMT5	Not DIU	0.40033	YES	3	158.8	186.17	178.66
TRMT6	TRMT6	Not DIU	0.85301	NO		93.73	85.29	101.74
TRMT61B	TRMT61B	Not DIU	0.16745	NO		71.43	76.72	58.41
TRMU	TRMU	Not DIU	0.51497	YES	1,2	35.84	71.66	54.77
TRNAU1AP	TRNAU1AP	Not DIU	0.53814	NO		431.32	539.21	372.38
TRNT1	TRNT1	Not DIU	0.81756	NO		121.57	133.87	103.22
TROVE2	TROVE2	Not DIU	0.64842	YES	1,2	139.3	133.59	150.61
TRPM3	TRPM3	DIU	0.0050133	NO		106.79	74.23	83.03
TRPS1	TRPS1	Not DIU	0.51464	NO		190.1	189.82	223.27
TRRAP	TRRAP	Not DIU	0.58914	NO		214.7	199.93	251.17
TRUB1	TRUB1	Not DIU	0.27356	YES	1	51.96	55.36	54.39
TSC1	TSC1	Not DIU	0.24572	NO		482.12	545.8	468.41
TSC2	TSC2	Not DIU	0.90371	NO		363.89	331.24	227.42
TSC22D1	TSC22D1	DIU	1.3867E-7	YES	3	886.56	1018.54	883.82
TSC22D2	TSC22D2	Not DIU	0.39551	NO		162.31	134.29	173.17
TSC22D3	TSC22D3	Not DIU	0.95116	NO		1574.19	1719.27	1571.54
TSEN34	TSEN34	Not DIU	0.40754	YES	1	73.46	75.6	88.33
TSGA10	TSGA10	Not DIU	0.33766	YES	3	24.58	21.91	39.6
TSN	TSN	Not DIU	0.3191	NO		304.58	310.15	360.37
TSPAN14	TSPAN14	Not DIU	0.1759	YES	3	33.33	33.84	25.85
TSPAN17	TSPAN17	DIU	0.037977	NO		394.78	392.73	623.18
TSPAN5	TSPAN5	Not DIU	0.35598	NO		137.69	120.11	137.93
TSPAN9	TSPAN9	Not DIU	0.21163	NO		199.77	160.51	107.82
TSPO	TSPO	Not DIU	0.99441	NO		61.41	40.18	46.18
TSPYL2	TSPYL2	Not DIU	0.70618	NO		74.85	79.13	145.25
TSR1	TSR1	Not DIU	0.69483	NO		1392.83	1466.68	1426.46
TSR3	TSR3	Not DIU	0.78497	YES	2	182.89	182.26	178.53
TTBK2	TTBK2	Not DIU	0.88759	YES	1,3	200.89	194.94	264.73
TTC13	TTC13	Not DIU	0.99441	NO		24.76	26.92	53.98
TTC14	TTC14	Not DIU	0.88817	YES	1	52.01	38.38	44.62
TTC17	TTC17	Not DIU	0.57632	NO		292.14	330.08	295.84
TTC19	TTC19	Not DIU	0.41304	NO		397.04	449.08	443.14
TTC21B	TTC21B	Not DIU	0.96273	NO		103.08	109.14	85.35
TTC3	TTC3	Not DIU	0.75246	NO		746.38	601.24	945.77
TTC33	TTC33	Not DIU	0.088119	NO		346.83	369.96	457.84
TTC37	TTC37	Not DIU	0.47425	NO		572.6	560.36	428.65
TTC38	TTC38	Not DIU	0.91011	NO		233.68	250.76	118.4
TTC7B	TTC7B	Not DIU	0.82704	NO		555.29	540.11	507.41
TTLL1	TTLL1	DIU	1.35E-4	YES	1	40.6	39.43	30.82
TTLL12	TTLL12	Not DIU	0.68025	NO		287.75	244.45	171.59
TTLL7	TTLL7	Not DIU	0.80127	NO		385.98	323.21	244.23
TTN	TTN	Not DIU	0.64716	NO		1748216.34	1539779.88	2063277.95
TTPAL	TTPAL	Not DIU	0.89683	YES	3	128.23	124.9	120.3
TUBB	TUBB	Not DIU	0.64234	NO		913.34	736.67	946.33
TUBB6	TUBB6	Not DIU	0.68004	NO		112.56	62.9	115.56
TUBGCP2	TUBGCP2	Not DIU	0.71888	NO		158.99	163.5	125.77
TUBGCP3	TUBGCP3	Not DIU	0.27754	YES	1,3	169.28	189.61	216.12
TUBGCP4	TUBGCP4	Not DIU	0.49243	YES	1	86.16	97.17	77.44
TUBGCP5	TUBGCP5	Not DIU	0.47999	YES	1	186.67	210.79	165.0
TUBGCP6	TUBGCP6	Not DIU	0.63068	YES	1,2	81.01	54.15	66.71
TULP4	TULP4	Not DIU	0.8433	NO		512.78	399.67	480.39
TUT1	TUT1	Not DIU	0.87098	NO		70.72	80.2	86.37
TUT4	TUT4	Not DIU	0.98048	NO		485.66	489.45	696.51
TUT7	TUT7	Not DIU	0.37555	YES	2	126.8	150.86	168.98
TWF2	TWF2	Not DIU	0.99441	NO		3121.96	4628.19	3575.55
TXLNA	TXLNA	Not DIU	0.86296	NO		140.9	124.13	143.98
TXNDC12	TXNDC12	Not DIU	0.59886	NO		56.03	50.44	40.45
TXNDC16	TXNDC16	Not DIU	0.96273	YES	2	44.31	57.05	47.2
TXNIP	TXNIP	Not DIU	0.99945	NO		5987.48	4535.15	8050.59
TXNL1	TXNL1	Not DIU	0.51755	NO		695.03	773.55	582.19
TXNL4A	TXNL4A	Not DIU	0.31994	NO		87.06	78.98	76.78
TXNRD1	TXNRD1	Not DIU	0.99441	NO		303.74	264.6	237.43
TYSND1	TYSND1	Not DIU	0.99441	NO		81.29	72.47	70.48
TYW3	TYW3	Not DIU	0.63198	NO		109.09	104.39	84.12
TYW5	TYW5	Not DIU	0.87875	NO		40.05	40.15	35.84
U2SURP	U2SURP	Not DIU	0.6878	YES	3	365.22	353.22	387.1
UACA	UACA	Not DIU	0.297	YES	3	2550.45	2635.23	1345.78
UAP1	UAP1	DIU	3.7598E-4	YES	3	422.59	357.02	323.71
UBA1	UBA1	DIU	0.011174	YES	3	1545.22	1629.76	1475.68
UBA3	UBA3	DIU	0.02883	NO		514.68	602.66	497.8
UBA6	UBA6	Not DIU	0.63467	NO		178.47	191.6	168.13
UBAP1L	UBAP1L	Not DIU	0.24852	YES	1,2	11.66	10.64	68.01
UBAP2	UBAP2	Not DIU	0.63198	NO		107.26	61.71	119.53
UBAP2L	UBAP2L	Not DIU	0.53573	YES	1	254.85	237.4	240.26
UBE2B	UBE2B	Not DIU	0.98617	NO		848.04	1073.06	870.64
UBE2D1	UBE2D1	Not DIU	0.82422	NO		640.32	736.15	692.29
UBE2D2	UBE2D2	Not DIU	0.43597	NO		438.47	466.7	392.27
UBE2D3	UBE2D3	Not DIU	0.88968	NO		1468.17	1648.66	1474.23
UBE2E1	UBE2E1	Not DIU	0.75754	NO		150.59	167.36	174.73
UBE2E3	UBE2E3	Not DIU	0.48684	NO		221.54	184.84	286.88
UBE2G1	UBE2G1	Not DIU	0.87028	NO		1770.98	1921.3	1985.71
UBE2G2	UBE2G2	Not DIU	0.35837	NO		934.68	1031.51	918.15
UBE2J1	UBE2J1	Not DIU	0.22458	NO		189.2	159.71	158.98
UBE2K	UBE2K	Not DIU	0.70154	NO		184.83	207.68	209.6
UBE2L6	UBE2L6	Not DIU	0.41278	NO		59.25	46.87	78.18
UBE2N	UBE2N	Not DIU	0.86323	NO		223.73	236.02	235.99
UBE2Q2	UBE2Q2	Not DIU	0.15897	NO		109.0	103.93	78.51
UBE2V1	UBE2V1	Not DIU	0.7545	NO		204.39	174.62	199.35
UBE2V2	UBE2V2	Not DIU	0.3384	NO		302.48	317.23	332.99
UBE2W	UBE2W	Not DIU	0.90371	NO		195.02	215.24	190.53
UBE2Z	UBE2Z	Not DIU	0.66303	NO		317.28	334.78	376.07
UBE3A	UBE3A	DIU	8.1885E-13	NO		1687.04	1759.41	1555.18
UBE3B	UBE3B	Not DIU	0.49243	NO		1242.83	1367.73	1037.4
UBE3C	UBE3C	Not DIU	0.81369	NO		594.63	550.98	526.62
UBE4A	UBE4A	Not DIU	0.82704	NO		422.97	429.0	549.55
UBE4B	UBE4B	DIU	0.0071545	NO		151.61	155.2	173.71
UBIAD1	UBIAD1	Not DIU	0.5025	NO		78.61	76.18	88.75
UBL5	UBL5	DIU	0.033532	NO		188.95	210.1	188.11
UBLCP1	UBLCP1	Not DIU	0.80132	NO		88.83	89.92	69.33
UBN1	UBN1	Not DIU	0.85226	NO		119.33	113.3	134.56
UBOX5	UBOX5	Not DIU	0.26464	NO		75.09	68.5	77.29
UBP1	UBP1	Not DIU	0.64234	NO		485.78	442.12	499.41
UBQLN1	UBQLN1	DIU	0.0031496	NO		650.01	769.73	695.77
UBR1	UBR1	Not DIU	0.1108	NO		474.55	452.21	481.87
UBR2	UBR2	Not DIU	0.40715	YES	2,3	1363.33	1500.32	1098.67
UBR5	UBR5	Not DIU	0.78019	NO		782.85	630.08	814.08
UBTD1	UBTD1	DIU	0.030875	NO		160.73	184.63	264.7
UBTF	UBTF	Not DIU	0.09654	NO		444.5	413.92	447.86
UBXN1	UBXN1	Not DIU	0.94974	NO		848.98	862.6	1284.38
UBXN7	UBXN7	Not DIU	0.14772	YES	3	133.91	125.06	128.55
UBXN8	UBXN8	Not DIU	0.9951	NO		126.21	131.8	125.81
UCHL1	UCHL1	Not DIU	0.70329	NO		458.64	587.33	508.94
UCHL5	UCHL5	Not DIU	0.22666	NO		358.32	421.94	488.35
UCKL1	UCKL1	Not DIU	0.18456	NO		553.93	813.06	609.71
UFL1	UFL1	Not DIU	0.74471	NO		383.54	471.13	433.95
UFM1	UFM1	Not DIU	0.62311	NO		190.11	160.87	181.68
UFM1_LOC113251270	UFM1_LOC113251270	Not DIU	0.40387	NO		103.24	106.47	116.48
UGGT1	UGGT1	DIU	0.032708	NO		570.43	588.5	571.12
UGP2	UGP2	Not DIU	0.7748	NO		3389.88	5157.63	2435.42
UHRF1	UHRF1	Not DIU	0.077944	NO		79.65	106.48	72.44
UHRF1BP1L	UHRF1BP1L	Not DIU	0.98816	NO		211.47	183.82	196.83
UHRF2	UHRF2	Not DIU	0.9293	NO		40.71	30.57	27.94
UIMC1	UIMC1	Not DIU	0.90519	NO		112.25	115.57	136.53
ULK2	ULK2	Not DIU	0.22458	NO		280.77	305.87	307.81
ULK3	ULK3	Not DIU	0.42533	NO		51.67	40.67	53.1
UMPS	UMPS	Not DIU	0.45158	NO		170.05	181.34	153.35
UNC13B	UNC13B	Not DIU	0.098573	NO		87.57	70.43	74.02
UNC13D	UNC13D	Not DIU	0.53416	NO		211.41	237.85	183.0
UNK	UNK	Not DIU	0.077944	YES	1,2	40.85	29.36	85.5
UNKL	UNKL	Not DIU	0.14106	YES	3	77.59	62.78	43.5
UPF3A	UPF3A	Not DIU	0.43816	YES	1,3	95.53	93.05	101.89
URM1	URM1	Not DIU	0.97727	NO		161.33	175.7	132.57
UROS	UROS	Not DIU	0.46269	NO		185.46	202.06	141.58
USB1	USB1	Not DIU	0.91978	NO		56.5	62.43	46.38
USF1	USF1	Not DIU	0.69562	NO		152.29	148.24	119.32
USO1	USO1	Not DIU	0.90472	NO		1042.14	1230.54	941.5
USP11	USP11	DIU	0.0010878	NO		1291.01	1423.8	1623.22
USP13	USP13	Not DIU	0.87098	NO		9098.07	12643.45	10849.39
USP14	USP14	Not DIU	0.1264	NO		906.34	1019.26	973.28
USP15	USP15	DIU	0.0036807	NO		1020.34	1099.57	703.34
USP16	USP16	Not DIU	0.55036	YES	1	228.82	218.2	209.6
USP19	USP19	Not DIU	0.47807	NO		519.53	467.09	632.08
USP2	USP2	Not DIU	0.88518	NO		890.64	1039.6	749.7
USP20	USP20	DIU	0.046617	NO		200.08	224.52	177.74
USP25	USP25	Not DIU	0.29814	NO		1057.29	1001.77	1298.07
USP3	USP3	Not DIU	0.46501	NO		34.82	48.54	55.61
USP32	USP32	Not DIU	0.91747	YES	2	380.73	367.14	375.73
USP33	USP33	Not DIU	0.75019	NO		142.55	147.77	104.11
USP34	USP34	Not DIU	0.11975	NO		1088.17	1057.19	1261.94
USP36	USP36	Not DIU	0.51539	NO		74.78	55.45	66.07
USP37	USP37	Not DIU	0.79046	NO		262.47	224.46	322.22
USP38	USP38	Not DIU	0.85124	NO		825.6	866.71	766.55
USP47	USP47	Not DIU	0.9673	NO		3520.98	3947.17	2939.81
USP48	USP48	Not DIU	0.79471	YES	3	96.32	81.38	67.02
USP5	USP5	Not DIU	0.64716	NO		682.89	745.5	821.86
USP53	USP53	Not DIU	0.66875	NO		302.76	283.02	313.2
USP54	USP54	Not DIU	0.31525	YES	2	208.23	368.85	147.23
USP7	USP7	Not DIU	0.71142	NO		1207.43	1168.73	1323.75
USP8	USP8	Not DIU	0.48055	NO		411.24	425.53	377.91
USP9X	USP9X	Not DIU	0.60313	YES	1	3192.45	3177.62	2661.39
USPL1	USPL1	Not DIU	0.59324	YES	1,3	209.89	206.92	162.26
UTP14A	UTP14A	Not DIU	0.76886	YES	2	366.52	348.81	462.24
UTP15	UTP15	Not DIU	0.13314	NO		81.15	83.77	87.97
UTP20	UTP20	Not DIU	0.31662	NO		287.97	286.37	298.0
UTP25	UTP25	Not DIU	0.068322	YES	1	117.44	118.27	112.08
UTP6	UTP6	Not DIU	0.21414	NO		105.11	95.41	92.78
UTRN	UTRN	Not DIU	0.69483	YES	1,2	790.64	524.33	708.37
UVRAG	UVRAG	Not DIU	0.87875	NO		169.37	156.46	181.98
UXS1	UXS1	Not DIU	0.99441	NO		101.02	105.44	98.74
VAMP4	VAMP4	DIU	0.0057999	YES	1	168.26	157.42	163.76
VAMP5	VAMP5	Not DIU	0.98816	NO		177.81	169.42	84.99
VAMP7	VAMP7	Not DIU	0.15138	NO		113.85	119.01	102.53
VARS2	VARS2	Not DIU	0.32181	NO		137.58	144.49	143.7
VASP	VASP	Not DIU	0.68908	YES	2	104.38	61.81	96.66
VAT1	VAT1	Not DIU	0.61767	YES	3	216.64	162.13	211.65
VCAN	VCAN	Not DIU	0.71366	YES	2	714.82	278.32	467.38
VDAC2	VDAC2	Not DIU	0.9673	NO		8846.57	10037.43	8794.53
VDAC3	VDAC3	Not DIU	0.9951	NO		8486.51	9991.12	8235.82
VEGFB	VEGFB	Not DIU	0.88878	NO		1017.88	1187.92	813.59
VEZT	VEZT	Not DIU	0.87898	NO		482.25	566.07	498.86
VGLL2	VGLL2	Not DIU	0.82422	NO		725.22	965.92	614.24
VGLL3	VGLL3	Not DIU	0.40136	YES	2,3	77.44	58.88	94.38
VGLL4	VGLL4	Not DIU	0.63293	NO		86.28	60.51	86.65
VIPAS39	VIPAS39	Not DIU	0.29868	NO		112.02	96.04	87.01
VIRMA	VIRMA	Not DIU	0.46145	NO		321.13	344.23	333.73
VIT	VIT	Not DIU	0.94467	YES	3	71.3	45.77	38.7
VMA21	VMA21	DIU	1.1266E-5	NO		635.11	665.76	941.91
VMP1	VMP1	Not DIU	0.97248	YES	3	146.77	143.24	142.2
VNN1	VNN1	Not DIU	0.32515	NO		38.31	41.03	40.39
VOPP1	VOPP1	DIU	0.024634	NO		85.14	119.29	97.02
VPS13A	VPS13A	Not DIU	0.9446	NO		2493.46	2691.87	2465.66
VPS13B	VPS13B	DIU	6.7566E-8	NO		440.13	405.91	415.51
VPS13C	VPS13C	Not DIU	0.99081	NO		851.8	778.14	1267.85
VPS13D	VPS13D	Not DIU	0.63293	NO		1087.7	1167.88	1053.63
VPS26A	VPS26A	Not DIU	0.80132	NO		103.75	96.57	122.58
VPS26B	VPS26B	Not DIU	0.38918	NO		251.22	269.54	186.54
VPS26C	VPS26C	Not DIU	0.99441	YES	2,3	167.89	175.6	163.82
VPS28	VPS28	DIU	1.8201E-4	NO		372.58	389.77	291.37
VPS33A	VPS33A	Not DIU	0.97254	NO		171.81	187.44	207.2
VPS35	VPS35	Not DIU	0.95312	NO		699.6	788.31	641.47
VPS36	VPS36	Not DIU	0.90472	NO		271.13	244.48	244.1
VPS37A	VPS37A	Not DIU	0.091294	YES	1,3	247.9	278.34	301.36
VPS50	VPS50	Not DIU	0.22666	NO		223.53	235.8	195.86
VPS52	VPS52	Not DIU	0.54958	NO		141.87	132.83	120.15
VPS54	VPS54	Not DIU	0.4618	NO		178.78	156.41	125.99
VPS8	VPS8	Not DIU	0.63206	NO		552.94	615.67	655.02
VPS9D1	VPS9D1	Not DIU	0.95482	NO		100.29	97.9	150.09
VRK2	VRK2	Not DIU	0.94858	NO		116.09	149.57	100.68
VRK3	VRK3	DIU	0.0039521	YES	2	136.16	150.88	94.02
VSIR	VSIR	Not DIU	0.61699	NO		185.91	151.96	154.24
VTI1A	VTI1A	Not DIU	0.78019	NO		137.64	140.47	157.66
VTN	VTN	Not DIU	0.57069	YES	1	48.56	27.96	28.95
VWA3B	VWA3B	Not DIU	0.13766	NO		169.36	210.33	217.61
VWA8	VWA8	Not DIU	0.64137	NO		1386.59	1691.84	1209.64
WAPL	WAPL	Not DIU	0.91803	NO		678.49	689.19	673.68
WASF2	WASF2	Not DIU	0.12199	YES	3	156.17	113.37	158.5
WASF3	WASF3	Not DIU	0.99514	NO		63.93	47.44	83.49
WASHC3	WASHC3	Not DIU	0.90267	NO		208.04	258.46	233.55
WASHC5	WASHC5	Not DIU	0.11842	NO		321.97	277.22	273.6
WBP11	WBP11	Not DIU	0.9788	NO		432.6	484.76	502.04
WDFY1	WDFY1	Not DIU	0.43654	NO		374.48	316.36	262.34
WDFY2	WDFY2	Not DIU	0.62336	NO		256.72	240.53	274.47
WDFY3	WDFY3	Not DIU	0.75987	NO		696.18	666.81	739.11
WDHD1	WDHD1	Not DIU	0.8623	NO		84.16	93.24	86.69
WDR11	WDR11	Not DIU	0.78497	NO		161.84	173.79	130.58
WDR12	WDR12	Not DIU	0.6255	NO		243.92	252.46	238.61
WDR13	WDR13	Not DIU	0.56826	NO		242.52	274.89	263.15
WDR20	WDR20	Not DIU	0.059246	NO		58.76	66.76	40.17
WDR24	WDR24	Not DIU	0.79625	YES	2,3	88.33	75.4	78.71
WDR26	WDR26	Not DIU	0.78503	NO		765.43	820.09	879.32
WDR36	WDR36	DIU	0.029931	NO		216.55	230.65	232.88
WDR37	WDR37	Not DIU	0.62449	YES	2	408.86	477.2	530.77
WDR41	WDR41	Not DIU	0.090416	YES	1	190.31	198.37	140.23
WDR43	WDR43	DIU	8.6378E-4	NO		273.73	270.02	306.12
WDR44	WDR44	Not DIU	0.4175	NO		180.59	190.27	184.73
WDR45	WDR45	Not DIU	0.36474	NO		445.78	596.48	382.68
WDR45B	WDR45B	Not DIU	0.51819	NO		125.36	124.56	138.52
WDR47	WDR47	Not DIU	0.87679	NO		172.06	217.83	164.94
WDR5	WDR5	Not DIU	0.64932	NO		342.55	326.03	297.62
WDR5B	WDR5B	Not DIU	0.50933	YES	2,3	79.76	84.23	88.39
WDR6	WDR6	Not DIU	0.32953	YES	2	67.03	60.77	78.0
WDR60	WDR60	Not DIU	0.99646	NO		50.36	52.33	61.67
WDR7	WDR7	Not DIU	0.46932	NO		208.05	172.24	210.88
WDR75	WDR75	DIU	2.4161E-5	YES	3	131.14	137.21	136.33
WDR90	WDR90	DIU	8.8698E-4	YES	3	357.19	312.72	91.67
WDR91	WDR91	Not DIU	0.73162	NO		29.4	19.9	36.95
WDR92	WDR92	Not DIU	0.96661	NO		135.12	153.51	141.07
WDTC1	WDTC1	DIU	0.001087	NO		758.07	828.53	693.47
WFIKKN2	WFIKKN2	Not DIU	0.40565	YES	3	62.46	43.41	54.13
WHAMM	WHAMM	Not DIU	0.25764	YES	1	43.17	32.69	35.43
WIPF1	WIPF1	Not DIU	0.99903	NO		30.38	32.01	61.13
WISP2	WISP2	Not DIU	0.97819	NO		113.85	77.42	174.02
WIZ	WIZ	Not DIU	0.56826	NO		70.96	68.17	68.0
WNK1	WNK1	Not DIU	0.068794	YES	1,2	1867.72	1869.28	2313.32
WRB	WRB	Not DIU	0.50708	YES	3	73.23	73.45	95.84
WRN	WRN	Not DIU	0.21945	YES	1,3	58.05	64.88	59.08
WSB2	WSB2	Not DIU	0.82319	NO		654.08	695.61	806.78
WTAP	WTAP	Not DIU	0.6233	NO		356.04	321.7	357.33
WWC3	WWC3	Not DIU	0.27565	YES	3	168.69	148.95	171.4
WWP1	WWP1	DIU	0.02768	YES	1	2681.62	2327.9	1671.53
